symbol,indicator,start_date,end_date,pattern_buy_repr,pattern_sell_repr,pattern_buy_size,pattern_sell_size,mean,std,skewness,kurtosis,entropy,n_total_partitions,n_partitions,clean_gains
ADA/USDT,bolt,2020-12-12 00:01:00,2020-12-19 00:00:00,20,5,5,3,0.15631159920634924,0.007980002900772548,0.17815379836470752,-0.9886962535094845,9.21700834432301,45,0,-0.8388242734029987
ADA/USDT,bolt,2021-01-23 00:01:00,2021-01-30 00:00:00,20,2,5,3,0.3436889910714286,0.01272388291724015,-0.8140809092793047,0.2359148884347415,9.217615903463544,43,1,-0.13526720363102918
ADA/USDT,bolt,2021-01-30 00:01:00,2021-02-05 23:59:00,21,3,5,3,0.4068884284155174,0.054809513031990525,0.5525943714824919,-0.4816874963257409,9.209300341424749,27,0,1.1213895924851158
ADA/USDT,bolt,2021-01-09 00:01:00,2021-01-16 00:00:00,19,2,5,5,0.3007518244047619,0.020221877533507522,-0.5100198726991683,0.009640003538100128,9.216017026333997,58,4,-3.9037824680445503
ADA/USDT,bolt,2020-12-26 00:01:00,2021-01-02 00:00:00,20,10,5,5,0.1724483700396825,0.01192957331542163,-0.35397735168300093,-1.360829103261957,9.215893257422724,51,24,8.605041133403981
ADA/USDT,bolt,2020-12-05 00:01:00,2020-12-12 00:00:00,21,17,5,5,0.14892188492063496,0.0076180707364047456,-0.14037495132803626,-1.4032969814023288,9.216996208803415,20,0,-0.25427227277614683
ADA/USDT,bolt,2021-01-23 00:01:00,2021-01-30 00:00:00,20,4,5,3,0.3436889910714286,0.01272388291724015,-0.8140809092793047,0.2359148884347415,9.217615903463544,43,1,-0.9750023592950434
ADA/USDT,bolt,2020-12-19 00:01:00,2020-12-26 00:00:00,19,14,5,5,0.15625223924813567,0.00880018962437615,-0.6147022869574925,-0.17139931225503524,9.187407943953145,68,10,0.6283883717391827
ADA/USDT,bolt,2020-12-26 00:01:00,2021-01-02 00:00:00,20,12,5,5,0.1724483700396825,0.01192957331542163,-0.35397735168300093,-1.360829103261957,9.215893257422724,51,3,3.530149129586393
ADA/USDT,bolt,2021-01-02 00:01:00,2021-01-09 00:00:00,21,12,5,4,0.24596087896825397,0.05460232206436055,0.14326271693657763,-1.4397345017582253,9.193618009761995,23,0,1.4786542638581732
ADA/USDT,bolt,2021-01-23 00:01:00,2021-01-30 00:00:00,20,6,5,3,0.3436889910714286,0.01272388291724015,-0.8140809092793047,0.2359148884347415,9.217615903463544,43,1,-0.34194395729982396
ADA/USDT,bolt,2020-11-28 00:01:00,2020-12-05 00:00:00,21,3,5,3,0.16037600698602794,0.007028305603955492,-0.8367897614305396,0.7738320972280728,9.211365240880543,24,0,-0.13072321143939902
ADA/USDT,bolt,2020-12-05 00:01:00,2020-12-12 00:00:00,21,20,5,5,0.14892188492063496,0.0076180707364047456,-0.14037495132803626,-1.4032969814023288,9.216996208803415,20,3,0.12814104893592493
ADA/USDT,bolt,2021-01-23 00:01:00,2021-01-30 00:00:00,20,2,5,4,0.3436889910714286,0.01272388291724015,-0.8140809092793047,0.2359148884347415,9.217615903463544,43,1,-0.7680190867719929
ADA/USDT,bolt,2020-12-12 00:01:00,2020-12-19 00:00:00,20,5,5,4,0.15631159920634924,0.007980002900772548,0.17815379836470752,-0.9886962535094845,9.21700834432301,45,1,1.7076487913963163
ADA/USDT,bolt,2021-01-16 00:01:00,2021-01-23 00:00:00,18,20,5,5,0.3557804424603174,0.021734334999066216,-0.8444472831345597,0.015616775017171847,9.216406943983852,53,11,3.579578703165982
ADA/USDT,bolt,2021-01-02 00:01:00,2021-01-09 00:00:00,21,15,5,4,0.24596087896825397,0.05460232206436055,0.14326271693657763,-1.4397345017582253,9.193618009761995,23,0,-2.9379847285131735
ADA/USDT,bolt,2021-01-16 00:01:00,2021-01-23 00:00:00,18,21,5,5,0.3557804424603174,0.021734334999066216,-0.8444472831345597,0.015616775017171847,9.216406943983852,53,21,1.6196166222616792
ADA/USDT,bolt,2020-11-28 00:01:00,2020-12-05 00:00:00,21,7,5,3,0.16037600698602794,0.007028305603955492,-0.8367897614305396,0.7738320972280728,9.211365240880543,24,0,0.2462327512482574
